ConfigID	k_StrategiesPerAgent	K_StrategySpace	l_Lambda	m_Memory	n_Agents	p_Crowded	s_Seed	ABMAT_Max_t	ABMAT_SeqMC_BCc	ABMAT_SeqMC_Pv	ABMAT_SeqMC_seed	ABMAT_Window
1372.0	0.0	0.2	0.5	11.0	8010.0	0.6	86026304.0	1000.0	20.0	0.05	625907546.0	300.0
1373.0	0.0	0.4	0.5	11.0	8010.0	0.6	445690767.0	1000.0	20.0	0.05	511416045.0	300.0
1374.0	0.0	0.6	0.5	11.0	8010.0	0.6	1950848345.0	1000.0	20.0	0.05	1005170640.0	300.0
1375.0	0.0	0.8	0.5	11.0	8010.0	0.6	1001370364.0	1000.0	20.0	0.05	1633323755.0	300.0
1376.0	0.0	0.0	0.5	11.0	10.0	0.8	331769483.0	1000.0	20.0	0.05	1046394380.0	300.0
1377.0	0.0	0.2	0.5	11.0	10.0	0.8	923386216.0	1000.0	20.0	0.05	1281855947.0	300.0
1378.0	0.0	0.4	0.5	11.0	10.0	0.8	2146533822.0	1000.0	20.0	0.05	1652378917.0	300.0
1379.0	0.0	0.6	0.5	11.0	10.0	0.8	854410092.0	1000.0	20.0	0.05	1777156647.0	300.0
1380.0	0.0	0.8	0.5	11.0	10.0	0.8	366593419.0	1000.0	20.0	0.05	65420269.0	300.0
1381.0	0.0	0.0	0.5	11.0	2010.0	0.8	439049537.0	1000.0	20.0	0.05	731028251.0	300.0
1382.0	0.0	0.2	0.5	11.0	2010.0	0.8	1096463828.0	1000.0	20.0	0.05	1320979770.0	300.0
1383.0	0.0	0.4	0.5	11.0	2010.0	0.8	1955510887.0	1000.0	20.0	0.05	1094903148.0	300.0
1384.0	0.0	0.6	0.5	11.0	2010.0	0.8	1076481250.0	1000.0	20.0	0.05	107896043.0	300.0
1385.0	0.0	0.8	0.5	11.0	2010.0	0.8	74971989.0	1000.0	20.0	0.05	1183607006.0	300.0
1386.0	0.0	0.0	0.5	11.0	4010.0	0.8	940981407.0	1000.0	20.0	0.05	1802126175.0	300.0
1387.0	0.0	0.2	0.5	11.0	4010.0	0.8	345056781.0	1000.0	20.0	0.05	53626237.0	300.0
1388.0	0.0	0.4	0.5	11.0	4010.0	0.8	964303412.0	1000.0	20.0	0.05	509981318.0	300.0
1389.0	0.0	0.6	0.5	11.0	4010.0	0.8	106546056.0	1000.0	20.0	0.05	1556062972.0	300.0
1390.0	0.0	0.8	0.5	11.0	4010.0	0.8	239644143.0	1000.0	20.0	0.05	1306356179.0	300.0
1391.0	0.0	0.0	0.5	11.0	6010.0	0.8	603549743.0	1000.0	20.0	0.05	372579932.0	300.0
1392.0	0.0	0.2	0.5	11.0	6010.0	0.8	815510186.0	1000.0	20.0	0.05	1721091699.0	300.0
1393.0	0.0	0.4	0.5	11.0	6010.0	0.8	842014545.0	1000.0	20.0	0.05	1612265545.0	300.0
1394.0	0.0	0.6	0.5	11.0	6010.0	0.8	269479771.0	1000.0	20.0	0.05	1659513987.0	300.0
1395.0	0.0	0.8	0.5	11.0	6010.0	0.8	508810441.0	1000.0	20.0	0.05	1454690669.0	300.0
1396.0	0.0	0.0	0.5	11.0	8010.0	0.8	1215006637.0	1000.0	20.0	0.05	1995323086.0	300.0
1397.0	0.0	0.2	0.5	11.0	8010.0	0.8	831768774.0	1000.0	20.0	0.05	142088662.0	300.0
1398.0	0.0	0.4	0.5	11.0	8010.0	0.8	41136093.0	1000.0	20.0	0.05	1775665238.0	300.0
1399.0	0.0	0.6	0.5	11.0	8010.0	0.8	1126861201.0	1000.0	20.0	0.05	1664823924.0	300.0
1400.0	0.0	0.8	0.5	11.0	8010.0	0.8	503425143.0	1000.0	20.0	0.05	741061701.0	300.0
1401.0	0.0	0.0	0.5	18.0	10.0	0.2	64647574.0	1000.0	20.0	0.05	2064789044.0	300.0
1402.0	0.0	0.2	0.5	18.0	10.0	0.2	1434235408.0	1000.0	20.0	0.05	2004042665.0	300.0
1403.0	0.0	0.4	0.5	18.0	10.0	0.2	570149194.0	1000.0	20.0	0.05	1313108106.0	300.0
1404.0	0.0	0.6	0.5	18.0	10.0	0.2	1457067587.0	1000.0	20.0	0.05	681932789.0	300.0
1405.0	0.0	0.8	0.5	18.0	10.0	0.2	1821300713.0	1000.0	20.0	0.05	2034013753.0	300.0
1406.0	0.0	0.0	0.5	18.0	2010.0	0.2	1900211895.0	1000.0	20.0	0.05	1587134245.0	300.0
1407.0	0.0	0.2	0.5	18.0	2010.0	0.2	595850863.0	1000.0	20.0	0.05	604765846.0	300.0
1408.0	0.0	0.4	0.5	18.0	2010.0	0.2	2068800534.0	1000.0	20.0	0.05	22085788.0	300.0
1409.0	0.0	0.6	0.5	18.0	2010.0	0.2	1537705608.0	1000.0	20.0	0.05	1516652085.0	300.0
1410.0	0.0	0.8	0.5	18.0	2010.0	0.2	1337215607.0	1000.0	20.0	0.05	2126242556.0	300.0
1411.0	0.0	0.0	0.5	18.0	4010.0	0.2	669755989.0	1000.0	20.0	0.05	730084019.0	300.0
1412.0	0.0	0.2	0.5	18.0	4010.0	0.2	169521078.0	1000.0	20.0	0.05	950901758.0	300.0
1413.0	0.0	0.4	0.5	18.0	4010.0	0.2	560597442.0	1000.0	20.0	0.05	737417328.0	300.0
1414.0	0.0	0.6	0.5	18.0	4010.0	0.2	1792229272.0	1000.0	20.0	0.05	2008937695.0	300.0
1415.0	0.0	0.8	0.5	18.0	4010.0	0.2	398858736.0	1000.0	20.0	0.05	799956840.0	300.0
1416.0	0.0	0.0	0.5	18.0	6010.0	0.2	1994218946.0	1000.0	20.0	0.05	132732660.0	300.0
1417.0	0.0	0.2	0.5	18.0	6010.0	0.2	198342725.0	1000.0	20.0	0.05	349590988.0	300.0
1418.0	0.0	0.4	0.5	18.0	6010.0	0.2	1278209828.0	1000.0	20.0	0.05	323136742.0	300.0
1419.0	0.0	0.6	0.5	18.0	6010.0	0.2	2078928198.0	1000.0	20.0	0.05	959312143.0	300.0
1420.0	0.0	0.8	0.5	18.0	6010.0	0.2	1077001619.0	1000.0	20.0	0.05	529695345.0	300.0
1421.0	0.0	0.0	0.5	18.0	8010.0	0.2	1011379441.0	1000.0	20.0	0.05	1421448702.0	300.0
1422.0	0.0	0.2	0.5	18.0	8010.0	0.2	1613140618.0	1000.0	20.0	0.05	1618919380.0	300.0
1423.0	0.0	0.4	0.5	18.0	8010.0	0.2	1241011715.0	1000.0	20.0	0.05	1942097828.0	300.0
1424.0	0.0	0.6	0.5	18.0	8010.0	0.2	1755369985.0	1000.0	20.0	0.05	1625748447.0	300.0
1425.0	0.0	0.8	0.5	18.0	8010.0	0.2	119411949.0	1000.0	20.0	0.05	14770312.0	300.0
1426.0	0.0	0.0	0.5	18.0	10.0	0.4	456227054.0	1000.0	20.0	0.05	1424906068.0	300.0
1427.0	0.0	0.2	0.5	18.0	10.0	0.4	883039884.0	1000.0	20.0	0.05	864160862.0	300.0
1428.0	0.0	0.4	0.5	18.0	10.0	0.4	1899635877.0	1000.0	20.0	0.05	1923206571.0	300.0
1429.0	0.0	0.6	0.5	18.0	10.0	0.4	1952439012.0	1000.0	20.0	0.05	674048037.0	300.0
1430.0	0.0	0.8	0.5	18.0	10.0	0.4	1484031057.0	1000.0	20.0	0.05	583327815.0	300.0
1431.0	0.0	0.0	0.5	18.0	2010.0	0.4	409331500.0	1000.0	20.0	0.05	396495184.0	300.0
1432.0	0.0	0.2	0.5	18.0	2010.0	0.4	734670522.0	1000.0	20.0	0.05	923326958.0	300.0
1433.0	0.0	0.4	0.5	18.0	2010.0	0.4	1784449756.0	1000.0	20.0	0.05	257464164.0	300.0
1434.0	0.0	0.6	0.5	18.0	2010.0	0.4	1578241239.0	1000.0	20.0	0.05	1141290738.0	300.0
1435.0	0.0	0.8	0.5	18.0	2010.0	0.4	618357915.0	1000.0	20.0	0.05	1058321999.0	300.0
1436.0	0.0	0.0	0.5	18.0	4010.0	0.4	644120691.0	1000.0	20.0	0.05	1280076252.0	300.0
1437.0	0.0	0.2	0.5	18.0	4010.0	0.4	931672730.0	1000.0	20.0	0.05	353058186.0	300.0
1438.0	0.0	0.4	0.5	18.0	4010.0	0.4	250360247.0	1000.0	20.0	0.05	1174020038.0	300.0
1439.0	0.0	0.6	0.5	18.0	4010.0	0.4	1937917232.0	1000.0	20.0	0.05	738643508.0	300.0
1440.0	0.0	0.8	0.5	18.0	4010.0	0.4	1574105744.0	1000.0	20.0	0.05	1414464489.0	300.0
1441.0	0.0	0.0	0.5	18.0	6010.0	0.4	2000498945.0	1000.0	20.0	0.05	1763043309.0	300.0
1442.0	0.0	0.2	0.5	18.0	6010.0	0.4	1216775528.0	1000.0	20.0	0.05	1410962251.0	300.0
1443.0	0.0	0.4	0.5	18.0	6010.0	0.4	1929270246.0	1000.0	20.0	0.05	857960057.0	300.0
1444.0	0.0	0.6	0.5	18.0	6010.0	0.4	701786287.0	1000.0	20.0	0.05	23216626.0	300.0
1445.0	0.0	0.8	0.5	18.0	6010.0	0.4	1775004915.0	1000.0	20.0	0.05	1720092956.0	300.0
1446.0	0.0	0.0	0.5	18.0	8010.0	0.4	224314370.0	1000.0	20.0	0.05	1238791793.0	300.0
1447.0	0.0	0.2	0.5	18.0	8010.0	0.4	996393110.0	1000.0	20.0	0.05	254925842.0	300.0
1448.0	0.0	0.4	0.5	18.0	8010.0	0.4	2105754232.0	1000.0	20.0	0.05	461055908.0	300.0
1449.0	0.0	0.6	0.5	18.0	8010.0	0.4	144384303.0	1000.0	20.0	0.05	1277425020.0	300.0
1450.0	0.0	0.8	0.5	18.0	8010.0	0.4	1586704107.0	1000.0	20.0	0.05	69671771.0	300.0
1451.0	0.0	0.0	0.5	18.0	10.0	0.6	1414585357.0	1000.0	20.0	0.05	1143088100.0	300.0
1452.0	0.0	0.2	0.5	18.0	10.0	0.6	221759919.0	1000.0	20.0	0.05	370492205.0	300.0
1453.0	0.0	0.4	0.5	18.0	10.0	0.6	1219715516.0	1000.0	20.0	0.05	636423129.0	300.0
1454.0	0.0	0.6	0.5	18.0	10.0	0.6	2015017683.0	1000.0	20.0	0.05	1758231254.0	300.0
1455.0	0.0	0.8	0.5	18.0	10.0	0.6	2112194492.0	1000.0	20.0	0.05	557638881.0	300.0
1456.0	0.0	0.0	0.5	18.0	2010.0	0.6	2082465644.0	1000.0	20.0	0.05	926067684.0	300.0
1457.0	0.0	0.2	0.5	18.0	2010.0	0.6	746290931.0	1000.0	20.0	0.05	108124787.0	300.0
1458.0	0.0	0.4	0.5	18.0	2010.0	0.6	113312529.0	1000.0	20.0	0.05	1486082856.0	300.0
1459.0	0.0	0.6	0.5	18.0	2010.0	0.6	983395028.0	1000.0	20.0	0.05	486451488.0	300.0
1460.0	0.0	0.8	0.5	18.0	2010.0	0.6	1318491193.0	1000.0	20.0	0.05	543008675.0	300.0
1461.0	0.0	0.0	0.5	18.0	4010.0	0.6	1240454747.0	1000.0	20.0	0.05	771394911.0	300.0
1462.0	0.0	0.2	0.5	18.0	4010.0	0.6	1768564939.0	1000.0	20.0	0.05	1762431585.0	300.0
1463.0	0.0	0.4	0.5	18.0	4010.0	0.6	1025102174.0	1000.0	20.0	0.05	753378301.0	300.0
1464.0	0.0	0.6	0.5	18.0	4010.0	0.6	778591235.0	1000.0	20.0	0.05	1730258768.0	300.0
1465.0	0.0	0.8	0.5	18.0	4010.0	0.6	704760073.0	1000.0	20.0	0.05	448951587.0	300.0
1466.0	0.0	0.0	0.5	18.0	6010.0	0.6	181866830.0	1000.0	20.0	0.05	1002215846.0	300.0
1467.0	0.0	0.2	0.5	18.0	6010.0	0.6	1035370799.0	1000.0	20.0	0.05	1805837704.0	300.0
1468.0	0.0	0.4	0.5	18.0	6010.0	0.6	475106483.0	1000.0	20.0	0.05	818172530.0	300.0
1469.0	0.0	0.6	0.5	18.0	6010.0	0.6	1736038105.0	1000.0	20.0	0.05	1768718236.0	300.0
1470.0	0.0	0.8	0.5	18.0	6010.0	0.6	825945997.0	1000.0	20.0	0.05	985961332.0	300.0
1471.0	0.0	0.0	0.5	18.0	8010.0	0.6	651301492.0	1000.0	20.0	0.05	2002646351.0	300.0
1472.0	0.0	0.2	0.5	18.0	8010.0	0.6	254785548.0	1000.0	20.0	0.05	2005211616.0	300.0
1473.0	0.0	0.4	0.5	18.0	8010.0	0.6	1468592022.0	1000.0	20.0	0.05	1141542506.0	300.0
1474.0	0.0	0.6	0.5	18.0	8010.0	0.6	70134800.0	1000.0	20.0	0.05	1021335045.0	300.0
1475.0	0.0	0.8	0.5	18.0	8010.0	0.6	875632388.0	1000.0	20.0	0.05	346214763.0	300.0
1476.0	0.0	0.0	0.5	18.0	10.0	0.8	1409628890.0	1000.0	20.0	0.05	2085530692.0	300.0
1477.0	0.0	0.2	0.5	18.0	10.0	0.8	1207291279.0	1000.0	20.0	0.05	1534920973.0	300.0
1478.0	0.0	0.4	0.5	18.0	10.0	0.8	146996228.0	1000.0	20.0	0.05	896933044.0	300.0
1479.0	0.0	0.6	0.5	18.0	10.0	0.8	249877945.0	1000.0	20.0	0.05	1315969036.0	300.0
1480.0	0.0	0.8	0.5	18.0	10.0	0.8	2015375088.0	1000.0	20.0	0.05	1421156859.0	300.0
1481.0	0.0	0.0	0.5	18.0	2010.0	0.8	164933291.0	1000.0	20.0	0.05	761639876.0	300.0
1482.0	0.0	0.2	0.5	18.0	2010.0	0.8	1182540603.0	1000.0	20.0	0.05	865882063.0	300.0
1483.0	0.0	0.4	0.5	18.0	2010.0	0.8	1790236880.0	1000.0	20.0	0.05	1749492660.0	300.0
1484.0	0.0	0.6	0.5	18.0	2010.0	0.8	1313897111.0	1000.0	20.0	0.05	801994831.0	300.0
1485.0	0.0	0.8	0.5	18.0	2010.0	0.8	548330688.0	1000.0	20.0	0.05	227363368.0	300.0
1486.0	0.0	0.0	0.5	18.0	4010.0	0.8	762136972.0	1000.0	20.0	0.05	887281225.0	300.0
1487.0	0.0	0.2	0.5	18.0	4010.0	0.8	1451318680.0	1000.0	20.0	0.05	1413387460.0	300.0
1488.0	0.0	0.4	0.5	18.0	4010.0	0.8	150556084.0	1000.0	20.0	0.05	848812917.0	300.0
1489.0	0.0	0.6	0.5	18.0	4010.0	0.8	390367146.0	1000.0	20.0	0.05	336752721.0	300.0
1490.0	0.0	0.8	0.5	18.0	4010.0	0.8	1776617838.0	1000.0	20.0	0.05	90012243.0	300.0
1491.0	0.0	0.0	0.5	18.0	6010.0	0.8	900188372.0	1000.0	20.0	0.05	361214601.0	300.0
1492.0	0.0	0.2	0.5	18.0	6010.0	0.8	1888347259.0	1000.0	20.0	0.05	1196235393.0	300.0
1493.0	0.0	0.4	0.5	18.0	6010.0	0.8	496886134.0	1000.0	20.0	0.05	1078954383.0	300.0
1494.0	0.0	0.6	0.5	18.0	6010.0	0.8	1570854996.0	1000.0	20.0	0.05	2057542756.0	300.0
1495.0	0.0	0.8	0.5	18.0	6010.0	0.8	473404190.0	1000.0	20.0	0.05	1903060864.0	300.0
1496.0	0.0	0.0	0.5	18.0	8010.0	0.8	2006402807.0	1000.0	20.0	0.05	1967998133.0	300.0
1497.0	0.0	0.2	0.5	18.0	8010.0	0.8	1364541941.0	1000.0	20.0	0.05	1352529556.0	300.0
1498.0	0.0	0.4	0.5	18.0	8010.0	0.8	865888242.0	1000.0	20.0	0.05	1615762149.0	300.0
1499.0	0.0	0.6	0.5	18.0	8010.0	0.8	1140945217.0	1000.0	20.0	0.05	1454787180.0	300.0
1500.0	0.0	0.8	0.5	18.0	8010.0	0.8	920106343.0	1000.0	20.0	0.05	1570876695.0	300.0
1501.0	0.0	0.0	0.5	15.0	10.0	0.2	1770539102.0	1000.0	20.0	0.05	314469467.0	300.0
1502.0	0.0	0.2	0.5	15.0	10.0	0.2	1788702943.0	1000.0	20.0	0.05	1160277967.0	300.0
1503.0	0.0	0.4	0.5	15.0	10.0	0.2	1813906227.0	1000.0	20.0	0.05	926213362.0	300.0
1504.0	0.0	0.6	0.5	15.0	10.0	0.2	813983245.0	1000.0	20.0	0.05	1965077959.0	300.0
1505.0	0.0	0.8	0.5	15.0	10.0	0.2	539381895.0	1000.0	20.0	0.05	1812932163.0	300.0
1506.0	0.0	0.0	0.5	15.0	2010.0	0.2	1039426265.0	1000.0	20.0	0.05	1104011556.0	300.0
1507.0	0.0	0.2	0.5	15.0	2010.0	0.2	662430591.0	1000.0	20.0	0.05	1230598755.0	300.0
1508.0	0.0	0.4	0.5	15.0	2010.0	0.2	698385726.0	1000.0	20.0	0.05	84330426.0	300.0
1509.0	0.0	0.6	0.5	15.0	2010.0	0.2	584112558.0	1000.0	20.0	0.05	13698892.0	300.0
1510.0	0.0	0.8	0.5	15.0	2010.0	0.2	2101000906.0	1000.0	20.0	0.05	2073926340.0	300.0
1511.0	0.0	0.0	0.5	15.0	4010.0	0.2	848589540.0	1000.0	20.0	0.05	1564164499.0	300.0
1512.0	0.0	0.2	0.5	15.0	4010.0	0.2	742612942.0	1000.0	20.0	0.05	1441161581.0	300.0
1513.0	0.0	0.4	0.5	15.0	4010.0	0.2	1729647846.0	1000.0	20.0	0.05	2033143553.0	300.0
1514.0	0.0	0.6	0.5	15.0	4010.0	0.2	859449318.0	1000.0	20.0	0.05	1682119609.0	300.0
1515.0	0.0	0.8	0.5	15.0	4010.0	0.2	571077000.0	1000.0	20.0	0.05	2126722428.0	300.0
1516.0	0.0	0.0	0.5	15.0	6010.0	0.2	55339793.0	1000.0	20.0	0.05	1296068243.0	300.0
1517.0	0.0	0.2	0.5	15.0	6010.0	0.2	1416278311.0	1000.0	20.0	0.05	1477566583.0	300.0
1518.0	0.0	0.4	0.5	15.0	6010.0	0.2	258530358.0	1000.0	20.0	0.05	2015477362.0	300.0
1519.0	0.0	0.6	0.5	15.0	6010.0	0.2	389088130.0	1000.0	20.0	0.05	1337352750.0	300.0
1520.0	0.0	0.8	0.5	15.0	6010.0	0.2	478193239.0	1000.0	20.0	0.05	659742232.0	300.0
1521.0	0.0	0.0	0.5	15.0	8010.0	0.2	1173510783.0	1000.0	20.0	0.05	895916045.0	300.0
1522.0	0.0	0.2	0.5	15.0	8010.0	0.2	344081859.0	1000.0	20.0	0.05	367083130.0	300.0
1523.0	0.0	0.4	0.5	15.0	8010.0	0.2	897959095.0	1000.0	20.0	0.05	1626252812.0	300.0
1524.0	0.0	0.6	0.5	15.0	8010.0	0.2	1928364395.0	1000.0	20.0	0.05	180662780.0	300.0
1525.0	0.0	0.8	0.5	15.0	8010.0	0.2	844184214.0	1000.0	20.0	0.05	215275710.0	300.0
1526.0	0.0	0.0	0.5	15.0	10.0	0.4	35632082.0	1000.0	20.0	0.05	1421030050.0	300.0
1527.0	0.0	0.2	0.5	15.0	10.0	0.4	1293750325.0	1000.0	20.0	0.05	350080882.0	300.0
1528.0	0.0	0.4	0.5	15.0	10.0	0.4	502109236.0	1000.0	20.0	0.05	50912014.0	300.0
1529.0	0.0	0.6	0.5	15.0	10.0	0.4	1793035471.0	1000.0	20.0	0.05	2093132116.0	300.0
1530.0	0.0	0.8	0.5	15.0	10.0	0.4	290897141.0	1000.0	20.0	0.05	497089237.0	300.0
1531.0	0.0	0.0	0.5	15.0	2010.0	0.4	1864895252.0	1000.0	20.0	0.05	1989565856.0	300.0
1532.0	0.0	0.2	0.5	15.0	2010.0	0.4	901142943.0	1000.0	20.0	0.05	108710932.0	300.0
1533.0	0.0	0.4	0.5	15.0	2010.0	0.4	84593320.0	1000.0	20.0	0.05	1232547952.0	300.0
1534.0	0.0	0.6	0.5	15.0	2010.0	0.4	843735822.0	1000.0	20.0	0.05	61530621.0	300.0
1535.0	0.0	0.8	0.5	15.0	2010.0	0.4	1252524975.0	1000.0	20.0	0.05	24272013.0	300.0
1536.0	0.0	0.0	0.5	15.0	4010.0	0.4	1690868404.0	1000.0	20.0	0.05	658059476.0	300.0
1537.0	0.0	0.2	0.5	15.0	4010.0	0.4	86453404.0	1000.0	20.0	0.05	1263476774.0	300.0
1538.0	0.0	0.4	0.5	15.0	4010.0	0.4	854020777.0	1000.0	20.0	0.05	2091220463.0	300.0
1539.0	0.0	0.6	0.5	15.0	4010.0	0.4	1168657729.0	1000.0	20.0	0.05	591071641.0	300.0
1540.0	0.0	0.8	0.5	15.0	4010.0	0.4	1523508361.0	1000.0	20.0	0.05	583024636.0	300.0
1541.0	0.0	0.0	0.5	15.0	6010.0	0.4	1941847681.0	1000.0	20.0	0.05	804709304.0	300.0
1542.0	0.0	0.2	0.5	15.0	6010.0	0.4	1180833747.0	1000.0	20.0	0.05	108604914.0	300.0
1543.0	0.0	0.4	0.5	15.0	6010.0	0.4	915088391.0	1000.0	20.0	0.05	1787487090.0	300.0
1544.0	0.0	0.6	0.5	15.0	6010.0	0.4	1730117635.0	1000.0	20.0	0.05	481720438.0	300.0
1545.0	0.0	0.8	0.5	15.0	6010.0	0.4	485501109.0	1000.0	20.0	0.05	1755149793.0	300.0
1546.0	0.0	0.0	0.5	15.0	8010.0	0.4	1998015393.0	1000.0	20.0	0.05	204786020.0	300.0
1547.0	0.0	0.2	0.5	15.0	8010.0	0.4	966493569.0	1000.0	20.0	0.05	724677546.0	300.0
1548.0	0.0	0.4	0.5	15.0	8010.0	0.4	1869789220.0	1000.0	20.0	0.05	179368389.0	300.0
1549.0	0.0	0.6	0.5	15.0	8010.0	0.4	453389510.0	1000.0	20.0	0.05	1615913450.0	300.0
1550.0	0.0	0.8	0.5	15.0	8010.0	0.4	110152703.0	1000.0	20.0	0.05	1057711676.0	300.0
1551.0	0.0	0.0	0.5	15.0	10.0	0.6	949417628.0	1000.0	20.0	0.05	718121064.0	300.0
1552.0	0.0	0.2	0.5	15.0	10.0	0.6	847337595.0	1000.0	20.0	0.05	1138038745.0	300.0
1553.0	0.0	0.4	0.5	15.0	10.0	0.6	346533764.0	1000.0	20.0	0.05	1228351795.0	300.0
1554.0	0.0	0.6	0.5	15.0	10.0	0.6	1729652756.0	1000.0	20.0	0.05	1632433166.0	300.0
1555.0	0.0	0.8	0.5	15.0	10.0	0.6	330497529.0	1000.0	20.0	0.05	320510796.0	300.0
1556.0	0.0	0.0	0.5	15.0	2010.0	0.6	575900070.0	1000.0	20.0	0.05	775402071.0	300.0
1557.0	0.0	0.2	0.5	15.0	2010.0	0.6	877151682.0	1000.0	20.0	0.05	1459638658.0	300.0
1558.0	0.0	0.4	0.5	15.0	2010.0	0.6	121720302.0	1000.0	20.0	0.05	74459066.0	300.0
1559.0	0.0	0.6	0.5	15.0	2010.0	0.6	841621526.0	1000.0	20.0	0.05	1497147628.0	300.0
1560.0	0.0	0.8	0.5	15.0	2010.0	0.6	415399237.0	1000.0	20.0	0.05	1377620383.0	300.0
1561.0	0.0	0.0	0.5	15.0	4010.0	0.6	557976678.0	1000.0	20.0	0.05	1902855429.0	300.0
1562.0	0.0	0.2	0.5	15.0	4010.0	0.6	1923479508.0	1000.0	20.0	0.05	638419410.0	300.0
1563.0	0.0	0.4	0.5	15.0	4010.0	0.6	493907826.0	1000.0	20.0	0.05	883268555.0	300.0
1564.0	0.0	0.6	0.5	15.0	4010.0	0.6	516537647.0	1000.0	20.0	0.05	1443933308.0	300.0
1565.0	0.0	0.8	0.5	15.0	4010.0	0.6	1773960402.0	1000.0	20.0	0.05	1445454344.0	300.0
1566.0	0.0	0.0	0.5	15.0	6010.0	0.6	1770279105.0	1000.0	20.0	0.05	852534177.0	300.0
1567.0	0.0	0.2	0.5	15.0	6010.0	0.6	335688139.0	1000.0	20.0	0.05	1584737592.0	300.0
1568.0	0.0	0.4	0.5	15.0	6010.0	0.6	774113106.0	1000.0	20.0	0.05	1441543120.0	300.0
1569.0	0.0	0.6	0.5	15.0	6010.0	0.6	581203440.0	1000.0	20.0	0.05	174439313.0	300.0
1570.0	0.0	0.8	0.5	15.0	6010.0	0.6	2131553174.0	1000.0	20.0	0.05	335440185.0	300.0
1571.0	0.0	0.0	0.5	15.0	8010.0	0.6	2122617921.0	1000.0	20.0	0.05	2098692674.0	300.0
1572.0	0.0	0.2	0.5	15.0	8010.0	0.6	1704711397.0	1000.0	20.0	0.05	1416100028.0	300.0
1573.0	0.0	0.4	0.5	15.0	8010.0	0.6	1240831192.0	1000.0	20.0	0.05	1859938905.0	300.0
1574.0	0.0	0.6	0.5	15.0	8010.0	0.6	621566640.0	1000.0	20.0	0.05	1004337756.0	300.0
1575.0	0.0	0.8	0.5	15.0	8010.0	0.6	1330129831.0	1000.0	20.0	0.05	883024823.0	300.0
1576.0	0.0	0.0	0.5	15.0	10.0	0.8	918020170.0	1000.0	20.0	0.05	709280923.0	300.0
1577.0	0.0	0.2	0.5	15.0	10.0	0.8	1211678600.0	1000.0	20.0	0.05	1826594890.0	300.0
1578.0	0.0	0.4	0.5	15.0	10.0	0.8	432778897.0	1000.0	20.0	0.05	2006679670.0	300.0
1579.0	0.0	0.6	0.5	15.0	10.0	0.8	1479804468.0	1000.0	20.0	0.05	1767965761.0	300.0
1580.0	0.0	0.8	0.5	15.0	10.0	0.8	1194410417.0	1000.0	20.0	0.05	1673999369.0	300.0
1581.0	0.0	0.0	0.5	15.0	2010.0	0.8	34790089.0	1000.0	20.0	0.05	1757458579.0	300.0
1582.0	0.0	0.2	0.5	15.0	2010.0	0.8	86197544.0	1000.0	20.0	0.05	1911074423.0	300.0
1583.0	0.0	0.4	0.5	15.0	2010.0	0.8	2130223778.0	1000.0	20.0	0.05	631505067.0	300.0
1584.0	0.0	0.6	0.5	15.0	2010.0	0.8	451655661.0	1000.0	20.0	0.05	1643605308.0	300.0
1585.0	0.0	0.8	0.5	15.0	2010.0	0.8	543369930.0	1000.0	20.0	0.05	1858781063.0	300.0
1586.0	0.0	0.0	0.5	15.0	4010.0	0.8	220852786.0	1000.0	20.0	0.05	270486725.0	300.0
1587.0	0.0	0.2	0.5	15.0	4010.0	0.8	2102711953.0	1000.0	20.0	0.05	1447058015.0	300.0
1588.0	0.0	0.4	0.5	15.0	4010.0	0.8	1818676465.0	1000.0	20.0	0.05	696492035.0	300.0
1589.0	0.0	0.6	0.5	15.0	4010.0	0.8	1452737790.0	1000.0	20.0	0.05	1276124607.0	300.0
1590.0	0.0	0.8	0.5	15.0	4010.0	0.8	1295255020.0	1000.0	20.0	0.05	1465727296.0	300.0
1591.0	0.0	0.0	0.5	15.0	6010.0	0.8	1235574416.0	1000.0	20.0	0.05	921404422.0	300.0
1592.0	0.0	0.2	0.5	15.0	6010.0	0.8	592539475.0	1000.0	20.0	0.05	1650515840.0	300.0
1593.0	0.0	0.4	0.5	15.0	6010.0	0.8	485916344.0	1000.0	20.0	0.05	1486819551.0	300.0
1594.0	0.0	0.6	0.5	15.0	6010.0	0.8	501078422.0	1000.0	20.0	0.05	1342886314.0	300.0
1595.0	0.0	0.8	0.5	15.0	6010.0	0.8	1604338362.0	1000.0	20.0	0.05	469684501.0	300.0
1596.0	0.0	0.0	0.5	15.0	8010.0	0.8	128727259.0	1000.0	20.0	0.05	281263972.0	300.0
1597.0	0.0	0.2	0.5	15.0	8010.0	0.8	1301368578.0	1000.0	20.0	0.05	1824172267.0	300.0
1598.0	0.0	0.4	0.5	15.0	8010.0	0.8	96629939.0	1000.0	20.0	0.05	1576577823.0	300.0
1599.0	0.0	0.6	0.5	15.0	8010.0	0.8	732976211.0	1000.0	20.0	0.05	1027631850.0	300.0
1600.0	0.0	0.8	0.5	15.0	8010.0	0.8	1994710694.0	1000.0	20.0	0.05	712903378.0	300.0
1601.0	0.0	0.0	0.5	20.0	10.0	0.2	999303457.0	1000.0	20.0	0.05	29382763.0	300.0
1602.0	0.0	0.2	0.5	20.0	10.0	0.2	175231918.0	1000.0	20.0	0.05	555321214.0	300.0
1603.0	0.0	0.4	0.5	20.0	10.0	0.2	59812233.0	1000.0	20.0	0.05	1355868188.0	300.0
